Year,Region,Technology,Hour,Fuel,value
2030,FR,H2Tank,63,H2,50.0
2030,FR,PHS,91,Power,-0.0
2050,NO,Battery,114,Power,0.0
2020,DK,Battery,97,Power,19.97473675007411
2020,FR,Battery,49,Power,0.0
2020,DE,Battery,87,Power,0.016121200429368824
2050,DK,H2Tank,33,H2,7.5
2030,FR,H2Tank,23,H2,9.210526315789473
2030,NO,Battery,61,Power,-0.0
2030,UK,H2Tank,90,H2,-0.0
2030,NO,PHS,47,Power,-0.0
2050,DK,H2Tank,51,H2,7.5
2020,FR,PHS,98,Power,-0.0
2030,NO,H2Tank,79,H2,34.069951741790405
2040,DE,H2Tank,93,H2,42.67527954752194
2020,DK,Battery,24,Power,0.0
2030,NO,PHS,120,Power,-0.0
2020,UK,PHS,50,Power,-0.0
2030,DK,Battery,2,Power,49.42481501751477
2050,NO,Battery,43,Power,-0.0
2040,NO,Battery,13,Power,-0.0
2040,UK,H2Tank,58,H2,30.0
2030,DK,Battery,47,Power,5.532345378611936
2020,DK,PHS,72,Power,0.0
2050,UK,H2Tank,14,H2,15.0
2050,DE,Battery,16,Power,-0.0
2050,DK,PHS,98,Power,94.59816310863754
2030,NO,Battery,78,Power,-0.0
2030,DK,Battery,13,Power,34.160477989175604
2040,DK,PHS,77,Power,0.0
2050,DK,Battery,23,Power,3.1019252951239284
2040,NO,Battery,71,Power,-0.0
2040,DK,H2Tank,103,H2,4.3125
2050,FR,H2Tank,36,H2,186.044420512351
2020,DK,Battery,16,Power,0.0
2040,UK,H2Tank,71,H2,18.037422372807015
2050,NO,Battery,108,Power,-0.0
2040,DE,PHS,67,Power,-0.0
2040,DE,PHS,101,Power,-0.0
2050,FR,H2Tank,77,H2,111.8975603330501
2040,DK,PHS,119,Power,0.0
2040,UK,H2Tank,72,H2,10.142685530701753
2040,FR,PHS,92,Power,280.28264781373605
2040,DE,PHS,52,Power,-0.0
2050,DE,PHS,26,Power,423.9835909500307
2020,NO,Battery,83,Power,-0.0
2040,FR,PHS,62,Power,260.33484319252716
2040,DK,PHS,114,Power,0.0
2020,DK,Battery,64,Power,44.23935586576126
2030,DE,PHS,106,Power,-0.0
2020,DE,H2Tank,85,H2,9.957892906873246
2040,NO,Battery,116,Power,-0.0
2050,FR,H2Tank,107,H2,196.18078269358563
2030,DE,Battery,103,Power,33.39870113147739
2020,FR,Battery,111,Power,29.75914864090387
2030,DE,Battery,19,Power,0.0
2030,DK,H2Tank,53,H2,0.0
2040,DK,H2Tank,97,H2,0.0
2020,NO,PHS,26,Power,-0.0
2050,DK,PHS,56,Power,122.45646294769833
2050,UK,Battery,18,Power,86.36864582842672
2020,DK,Battery,34,Power,11.822890602584467
2030,NO,H2Tank,111,H2,-0.0
2040,DK,Battery,48,Power,0.0
2050,NO,H2Tank,71,H2,8.42598847712517
2050,UK,Battery,29,Power,0.0
2020,UK,PHS,35,Power,-0.0
2050,DK,PHS,113,Power,94.6696971278835
2050,FR,H2Tank,67,H2,100.83961704148098
2030,NO,Battery,21,Power,-0.0
2030,DK,Battery,1,Power,49.4297579933141
2050,UK,Battery,46,Power,286.0567572760666
2050,FR,Battery,18,Power,73.48092584469222
2030,FR,H2Tank,74,H2,-0.0
2050,DE,H2Tank,32,H2,168.79862901785145
2030,FR,H2Tank,116,H2,25.0
2020,DK,Battery,7,Power,6.708855895889971
2020,NO,PHS,71,Power,-0.0
2020,UK,H2Tank,30,H2,-0.0
2020,UK,PHS,107,Power,-0.0
2040,DE,Battery,42,Power,40.02854057945596
2030,DK,H2Tank,80,H2,0.0
2020,DK,Battery,39,Power,9.25629920391768
2030,DE,PHS,23,Power,-0.0
2050,DE,Battery,28,Power,0.0
2050,FR,Battery,32,Power,400.0
2040,DE,H2Tank,28,H2,25.49832732155
2040,DK,H2Tank,87,H2,12.258771929824562
2020,FR,Battery,35,Power,4.360612932280405
2050,UK,Battery,48,Power,342.1688358677998
2020,NO,Battery,8,Power,-0.0
2050,DK,Battery,111,Power,72.91596656781863
2050,DE,Battery,5,Power,133.31367156365798
2030,DE,H2Tank,16,H2,-0.0
2030,DK,H2Tank,46,H2,0.0
2020,FR,PHS,7,Power,-0.0
2040,DK,Battery,99,Power,3.7705185140370867
2020,DK,Battery,103,Power,19.962754903835116
2020,UK,Battery,14,Power,-0.0
2030,NO,PHS,77,Power,-0.0
2030,DE,H2Tank,68,H2,13.595695541305473
2040,UK,PHS,71,Power,82.25949915876237
2030,DE,H2Tank,96,H2,-0.0
2050,NO,PHS,21,Power,291.75940395012407
2030,NO,H2Tank,36,H2,9.878180159909583
2030,DK,PHS,74,Power,0.0
2050,UK,Battery,23,Power,4.099388305200005
2020,DE,Battery,85,Power,0.0161244251531552
2050,DK,PHS,117,Power,95.79158597897059
2030,DK,PHS,76,Power,0.0
2040,UK,Battery,40,Power,225.28510008119653
2030,UK,Battery,119,Power,43.13697061465274
2050,NO,PHS,100,Power,367.59658739793514
2020,DK,PHS,27,Power,0.0
2040,UK,H2Tank,76,H2,14.25
2040,FR,PHS,21,Power,191.5062880995915
2050,FR,PHS,28,Power,249.9420719639943
2040,DE,H2Tank,45,H2,47.717093938830565
2020,UK,PHS,40,Power,-0.0
2020,DK,Battery,95,Power,29.024070869132494
2020,DK,PHS,24,Power,0.0
2020,DK,H2Tank,12,H2,0.0
2020,UK,PHS,22,Power,-0.0
2050,UK,H2Tank,25,H2,-0.0
2030,FR,Battery,38,Power,7.895253286925766
2020,NO,H2Tank,98,H2,0.17870754374999803
2050,DE,PHS,6,Power,643.8806204910874
2020,DK,PHS,16,Power,0.0
2030,FR,Battery,20,Power,1.3345776955240176
2050,NO,Battery,103,Power,-0.0
2020,NO,PHS,73,Power,-0.0
2030,NO,Battery,47,Power,-0.0
2050,NO,H2Tank,109,H2,20.258224963882906
2020,NO,Battery,63,Power,-0.0
2050,DK,Battery,105,Power,82.53414788526186
2030,DK,PHS,93,Power,0.0
2050,DE,PHS,72,Power,510.32998621112137
2040,FR,H2Tank,84,H2,85.46007256535584
2030,UK,H2Tank,94,H2,-0.0
2020,DK,PHS,18,Power,0.0
2020,NO,Battery,101,Power,-0.0
2030,DK,H2Tank,54,H2,0.0
2040,FR,H2Tank,82,H2,100.0
2040,FR,PHS,100,Power,292.2093217955555
2040,DE,Battery,3,Power,70.0520333573288
2030,DE,H2Tank,94,H2,-0.0
2040,DE,PHS,5,Power,-0.0
2050,UK,PHS,58,Power,157.72917064584257
2020,UK,PHS,65,Power,-0.0
2040,FR,H2Tank,2,H2,52.58873812814879
2020,NO,Battery,25,Power,-0.0
2030,DK,Battery,115,Power,-0.0
2050,NO,PHS,113,Power,405.72306947408373
2040,DE,Battery,110,Power,77.28824965129499
2040,NO,H2Tank,76,H2,65.66714350197498
2020,UK,PHS,57,Power,-0.0
2040,DK,H2Tank,39,H2,15.0
2040,NO,Battery,30,Power,-0.0
2040,NO,Battery,87,Power,-0.0
2050,DE,Battery,49,Power,0.0
2050,DK,PHS,120,Power,100.0
2020,DK,Battery,8,Power,6.708185010300382
2050,UK,Battery,42,Power,140.99408959496574
2050,DK,PHS,12,Power,89.06132339231127
2040,NO,H2Tank,59,H2,95.0
2020,DE,Battery,30,Power,0.009640851299999299
2050,DE,H2Tank,110,H2,65.26931651817667
2030,FR,PHS,75,Power,-0.0
2030,UK,PHS,110,Power,-0.0
2040,FR,H2Tank,51,H2,18.53210366307891
2030,DK,H2Tank,6,H2,0.0
2020,DK,H2Tank,44,H2,0.0
2030,NO,PHS,96,Power,-0.0
2020,DK,Battery,43,Power,3.2620178194621583
2050,DK,Battery,36,Power,54.51659609664002
2030,DE,PHS,63,Power,-0.0
2030,FR,Battery,4,Power,4.183145000298644
2040,UK,PHS,79,Power,81.60372183069033
2050,DK,H2Tank,104,H2,7.5
2050,UK,Battery,79,Power,0.0
2040,DK,Battery,90,Power,3.7739136780553713
2020,DE,PHS,17,Power,-0.0
2030,NO,PHS,56,Power,-0.0
2030,NO,Battery,14,Power,-0.0
2030,UK,H2Tank,23,H2,-0.0
2030,DE,H2Tank,88,H2,9.63330907982456
2040,DE,H2Tank,1,H2,71.00612221971406
2020,DK,H2Tank,72,H2,0.0
2030,DK,Battery,35,Power,19.851595839278733
2020,DK,Battery,27,Power,-0.0
2020,NO,Battery,54,Power,0.0
2050,DE,PHS,55,Power,482.9939931418242
2030,NO,Battery,50,Power,-0.0
2030,NO,Battery,35,Power,-0.0
2030,FR,Battery,71,Power,7.2305177491170705
2020,DE,PHS,88,Power,-0.0
2020,UK,PHS,109,Power,-0.0
2050,NO,PHS,46,Power,270.23397037216176
2020,FR,H2Tank,12,H2,17.910188572516656
2050,UK,H2Tank,46,H2,25.39175440476354
2030,FR,PHS,101,Power,-0.0
2050,FR,H2Tank,96,H2,163.05017269014982
2050,NO,PHS,99,Power,367.41404803936706
2050,UK,Battery,50,Power,377.6941118622352
2040,DE,H2Tank,26,H2,0.0
2050,DK,H2Tank,7,H2,7.5
2020,DE,PHS,1,Power,-0.0
2050,DK,Battery,106,Power,90.34420912274831
2040,DE,PHS,105,Power,-0.0
2020,NO,Battery,84,Power,-0.0
2040,UK,H2Tank,60,H2,30.0
2020,FR,H2Tank,20,H2,3.1891695151833197
2040,UK,PHS,98,Power,85.56516563500763
2050,DE,H2Tank,98,H2,67.78416002905387
2030,DK,Battery,28,Power,16.245769941923555
2020,DK,Battery,100,Power,19.968744928271217
2030,DE,H2Tank,77,H2,53.489789454924995
2050,FR,PHS,87,Power,569.964985161645
2050,NO,PHS,59,Power,288.8892688410272
2040,NO,PHS,18,Power,-0.0
2040,DE,Battery,44,Power,40.02053527162548
2040,FR,Battery,100,Power,360.2201528858491
2020,NO,Battery,88,Power,-0.0
2040,UK,PHS,73,Power,82.095062419944
2030,FR,PHS,99,Power,-0.0
2050,NO,PHS,51,Power,259.7314060397239
2020,DE,H2Tank,63,H2,27.362993774163506
2050,NO,H2Tank,106,H2,24.74554511257844
2020,NO,PHS,39,Power,-0.0
2020,UK,PHS,9,Power,-0.0
2040,UK,H2Tank,17,H2,13.339768007213731
2020,FR,Battery,99,Power,49.905085451569384
2020,DK,H2Tank,47,H2,0.0
2040,NO,Battery,58,Power,0.0
2050,FR,Battery,30,Power,247.45801021569937
2020,NO,H2Tank,16,H2,-0.0
2020,FR,H2Tank,18,H2,3.1891695151833197
2040,UK,PHS,45,Power,69.2840771384341
2020,DE,Battery,105,Power,0.016092206920882642
2020,UK,PHS,30,Power,-0.0
2030,DK,Battery,113,Power,0.6428039144655217
2020,NO,Battery,56,Power,-0.0
2040,DK,Battery,46,Power,28.763384640725498
2040,NO,H2Tank,105,H2,37.75386070873815
2020,FR,Battery,107,Power,37.72205642539757
2050,FR,H2Tank,29,H2,61.85812521027591
2050,UK,H2Tank,4,H2,15.0
2030,FR,H2Tank,43,H2,9.210526315789473
2020,DE,PHS,74,Power,-0.0
2020,DE,H2Tank,17,H2,0.0
2040,DK,Battery,118,Power,13.512188740657912
2050,DE,Battery,102,Power,4.477347241352987
2020,FR,PHS,52,Power,-0.0
2020,NO,H2Tank,32,H2,-0.0
2040,UK,Battery,74,Power,16.5154419553168
2050,DE,Battery,7,Power,153.14415294712563
2020,FR,PHS,86,Power,-0.0
2020,DE,PHS,70,Power,-0.0
2020,NO,H2Tank,11,H2,-0.0
2020,DE,Battery,14,Power,-0.0
2030,NO,PHS,32,Power,-0.0
2050,FR,H2Tank,16,H2,88.77142734609261
2050,UK,H2Tank,77,H2,-0.0
2040,UK,PHS,90,Power,83.23018129536302
2050,DE,Battery,78,Power,47.768938481901245
2050,FR,H2Tank,114,H2,120.46760873553718
2020,NO,H2Tank,17,H2,0.0
2050,DE,Battery,72,Power,0.0
2020,DK,Battery,65,Power,44.23493193017469
2040,DK,H2Tank,26,H2,0.0
2050,NO,H2Tank,29,H2,12.86333237238846
2050,NO,H2Tank,73,H2,8.42598847712517
2030,FR,PHS,34,Power,-0.0
2050,NO,H2Tank,21,H2,15.4570885461396
2050,UK,Battery,97,Power,189.10931892201108
2020,NO,PHS,118,Power,-0.0
2020,DK,H2Tank,37,H2,0.0
2050,FR,H2Tank,52,H2,45.35468697431024
2040,DE,Battery,83,Power,99.56486028421085
2020,FR,PHS,39,Power,-0.0
2030,NO,PHS,58,Power,-0.0
2030,DE,PHS,71,Power,-0.0
2050,DK,PHS,29,Power,84.73700445930136
2020,DK,PHS,22,Power,0.0
2050,DK,Battery,63,Power,77.27275974162566
2040,FR,PHS,61,Power,260.59543863115834
2050,NO,Battery,42,Power,-0.0
2020,DK,PHS,13,Power,0.0
2020,FR,H2Tank,101,H2,32.40438895822243
2030,UK,PHS,49,Power,-0.0
2040,NO,H2Tank,97,H2,36.13847205708815
2020,FR,Battery,72,Power,16.955966253268855
2020,FR,H2Tank,62,H2,33.63105695192982
2050,DK,PHS,7,Power,91.47071611330185
2040,FR,H2Tank,61,H2,100.0
2040,NO,PHS,2,Power,-0.0
2040,DE,PHS,25,Power,-0.0
2050,UK,PHS,101,Power,177.06287869873032
2040,DE,H2Tank,114,H2,16.72411651192982
2030,FR,Battery,21,Power,1.3344442377544652
2050,UK,PHS,4,Power,183.53843841980785
2030,DE,H2Tank,99,H2,2.138214922891949
2030,DE,PHS,120,Power,-0.0
2020,DK,H2Tank,76,H2,0.0
2050,NO,Battery,24,Power,0.0
2030,DK,Battery,110,Power,0.6429967942145249
2030,DE,PHS,32,Power,-0.0
2020,DE,H2Tank,40,H2,20.95308039964912
2040,FR,Battery,14,Power,52.02923369378785
2040,FR,H2Tank,79,H2,89.54727413309688
2050,NO,H2Tank,42,H2,10.559083520526267
2020,NO,H2Tank,104,H2,0.17870754374999803
2040,FR,Battery,97,Power,353.1583789884952
2020,FR,Battery,89,Power,49.95501799580064
2030,UK,Battery,1,Power,43.12834365189952
2030,FR,PHS,53,Power,-0.0
2020,DK,Battery,81,Power,47.93396681490309
2020,UK,Battery,63,Power,-0.0
2040,DE,PHS,104,Power,-0.0
2030,UK,H2Tank,86,H2,4.812689744684791
2050,UK,H2Tank,91,H2,14.25
2020,DK,PHS,118,Power,0.0
2030,DE,PHS,8,Power,-0.0
2050,DK,H2Tank,93,H2,7.5
2020,DE,Battery,33,Power,0.016208494759031005
2050,FR,H2Tank,28,H2,30.929062605137954
2050,DK,H2Tank,69,H2,7.5
2020,DK,PHS,64,Power,0.0
2030,FR,H2Tank,73,H2,0.0
2040,DK,Battery,80,Power,83.35684335603597
2030,UK,Battery,53,Power,3.65042477263395
2030,DE,Battery,18,Power,0.0
2020,FR,PHS,57,Power,-0.0
2040,DK,PHS,15,Power,0.0
2050,DE,H2Tank,59,H2,168.79862901785145
2020,NO,PHS,57,Power,-0.0
2030,DK,PHS,75,Power,0.0
2030,UK,PHS,20,Power,-0.0
2030,NO,Battery,68,Power,-0.0
2020,UK,H2Tank,27,H2,-0.0
2020,DE,PHS,41,Power,-0.0
2020,FR,Battery,10,Power,2.0493882809085857
2020,NO,Battery,94,Power,-0.0
2050,DE,Battery,13,Power,90.59682225805975
2050,DE,PHS,98,Power,576.6070056878694
2020,FR,PHS,56,Power,-0.0
2040,FR,Battery,29,Power,6.6444683774181845
2050,DK,Battery,57,Power,53.288446896241375
2050,NO,Battery,20,Power,-0.0
2020,UK,PHS,114,Power,-0.0
2050,DE,PHS,86,Power,583.5714757771119
2040,UK,PHS,103,Power,92.6232095957665
2030,DK,H2Tank,85,H2,0.0
2030,UK,PHS,23,Power,-0.0
2030,UK,PHS,32,Power,-0.0
2040,UK,H2Tank,106,H2,30.0
2020,DE,PHS,89,Power,-0.0
2050,FR,Battery,66,Power,189.96447501658253
2050,NO,PHS,106,Power,399.015251867018
2030,UK,PHS,111,Power,-0.0
2040,FR,Battery,26,Power,0.0
2040,DE,PHS,43,Power,-0.0
2020,NO,H2Tank,65,H2,-0.0
2050,DE,Battery,50,Power,0.0
2020,DK,H2Tank,4,H2,0.0
2050,UK,Battery,30,Power,0.0
2030,UK,Battery,41,Power,-0.0
2030,NO,H2Tank,115,H2,3.9993999441026338
2030,DK,Battery,84,Power,30.49570079962792
2050,NO,PHS,82,Power,283.7361075786758
2050,DE,Battery,15,Power,-0.0
2050,DE,H2Tank,106,H2,67.78416002905387
2040,DK,H2Tank,36,H2,15.0
2050,DE,Battery,76,Power,27.020764713259222
2020,DE,H2Tank,2,H2,24.701595574710353
2030,NO,H2Tank,88,H2,13.197214064593433
2030,FR,H2Tank,22,H2,9.210526315789473
2020,DE,PHS,58,Power,-0.0
2030,FR,Battery,50,Power,-0.0
2030,UK,Battery,28,Power,2.43568833150001
2030,UK,PHS,16,Power,-0.0
2040,UK,PHS,19,Power,65.0877559835065
2020,NO,PHS,114,Power,-0.0
2050,NO,H2Tank,22,H2,14.549112145922196
2020,DK,H2Tank,109,H2,0.0
2050,NO,PHS,24,Power,265.9536037432269
2020,NO,Battery,82,Power,-0.0
2040,FR,Battery,65,Power,244.76323606394362
2030,NO,Battery,102,Power,-0.0
2030,FR,Battery,117,Power,75.02250450075009
2050,UK,H2Tank,53,H2,25.39175440476354
2030,UK,H2Tank,89,H2,1.6547950078426856
2050,UK,PHS,112,Power,188.41728969124415
2050,DE,Battery,71,Power,25.824674210677287
2050,FR,Battery,104,Power,381.90960835606046
2020,UK,H2Tank,62,H2,2.845306441465165
2040,NO,PHS,65,Power,-0.0
2040,NO,H2Tank,100,H2,36.13847205708815
2020,NO,H2Tank,18,H2,-0.0
2050,DK,Battery,14,Power,41.03748679525344
2020,UK,PHS,86,Power,-0.0
2020,DK,Battery,32,Power,11.825255535438998
2050,DE,Battery,9,Power,146.04424123450687
2020,UK,H2Tank,65,H2,0.2137274940967444
2030,FR,PHS,118,Power,-0.0
2030,NO,PHS,12,Power,-0.0
2040,DE,Battery,92,Power,90.10390694375904
2050,UK,Battery,112,Power,69.95923597137187
2040,UK,Battery,88,Power,229.08918070525817
2030,UK,Battery,84,Power,58.185878945568575
2030,DK,Battery,4,Power,45.89065978246312
2040,DE,H2Tank,47,H2,16.028497447602497
2040,DE,Battery,99,Power,80.60479876928613
2040,DK,PHS,101,Power,0.0
2030,DE,H2Tank,118,H2,9.575077591800001
2040,DK,PHS,61,Power,0.0
2020,UK,PHS,55,Power,-0.0
2030,FR,Battery,40,Power,7.893674315220914
2020,FR,H2Tank,47,H2,7.017543859649123
2050,FR,H2Tank,54,H2,107.21281218458616
2050,NO,Battery,62,Power,-0.0
2020,FR,PHS,109,Power,-0.0
2020,DK,PHS,37,Power,0.0
2030,UK,H2Tank,84,H2,7.970584481526896
2040,NO,Battery,52,Power,0.0
2030,FR,H2Tank,15,H2,25.066685277017537
2050,FR,H2Tank,30,H2,92.78718781541386
2020,FR,PHS,90,Power,-0.0
2030,FR,Battery,80,Power,139.19419046444642
2030,NO,Battery,48,Power,-0.0
2050,DK,Battery,104,Power,70.76998266865377
2020,FR,H2Tank,8,H2,3.5087719298245617
2020,UK,Battery,114,Power,4.84181098868975
2030,DK,H2Tank,35,H2,0.0
2040,DE,Battery,57,Power,140.12261384091494
2050,DE,Battery,107,Power,91.41479079121734
2040,FR,Battery,120,Power,200.0
2040,DE,PHS,119,Power,-0.0
2040,NO,H2Tank,13,H2,13.136842808917365
2050,DK,PHS,40,Power,100.227290997505
2030,UK,PHS,42,Power,-0.0
2050,DE,H2Tank,100,H2,67.78416002905387
2020,DK,PHS,107,Power,0.0
2050,UK,PHS,102,Power,179.88581582003158
2050,NO,Battery,85,Power,-0.0
2030,NO,Battery,5,Power,-0.0
2050,FR,H2Tank,46,H2,51.39802631578948
2050,NO,Battery,31,Power,-0.0
2040,DK,Battery,107,Power,3.7675031547599205
2050,NO,Battery,57,Power,-0.0
2030,NO,H2Tank,7,H2,6.842105263157896
2020,DE,Battery,79,Power,0.016134103195279546
2020,DE,PHS,21,Power,-0.0
2030,NO,H2Tank,20,H2,-0.0
2040,NO,H2Tank,15,H2,5.540916071578945
2030,DE,Battery,88,Power,33.4488392843373
2030,DK,Battery,54,Power,29.994979082319446
2020,FR,H2Tank,104,H2,40.0
2050,DE,H2Tank,69,H2,49.679275802665224
2020,NO,PHS,78,Power,-0.0
2030,FR,PHS,43,Power,-0.0
2030,DK,PHS,79,Power,0.0
2020,FR,H2Tank,112,H2,18.34797202147544
2030,NO,PHS,30,Power,-0.0
2050,DK,Battery,5,Power,63.42643303740156
2050,UK,PHS,92,Power,151.5289452509398
2020,DE,H2Tank,108,H2,6.4710641400916655
2040,DE,Battery,111,Power,77.28052082632986
2020,UK,H2Tank,104,H2,9.244948479163412
2020,DK,Battery,92,Power,30.86944280818068
2020,UK,PHS,60,Power,-0.0
2040,FR,PHS,30,Power,177.96349824215827
2040,DK,PHS,5,Power,0.0
2030,UK,H2Tank,92,H2,-0.0
2050,FR,H2Tank,95,H2,169.4858469014656
2040,FR,Battery,36,Power,65.52051722113617
2020,FR,H2Tank,21,H2,3.1891695151833197
2040,FR,PHS,35,Power,200.65371071422345
2050,FR,PHS,12,Power,377.0307382295448
2050,NO,H2Tank,40,H2,10.559083520526267
2020,UK,Battery,3,Power,4.837455101445235
2030,UK,Battery,85,Power,58.180060357674016
2020,DE,H2Tank,90,H2,9.957892906873246
2050,FR,H2Tank,115,H2,118.55800008233
2050,DE,Battery,45,Power,82.2572191579851
2050,UK,Battery,61,Power,371.39001007033585
2030,NO,H2Tank,52,H2,14.8905255699
2040,UK,PHS,84,Power,83.73131488834063
2050,DK,Battery,31,Power,53.91889661461983
2050,UK,H2Tank,114,H2,15.0
2040,DE,H2Tank,116,H2,0.0
2030,UK,PHS,39,Power,-0.0
2020,FR,PHS,81,Power,-0.0
2020,FR,PHS,17,Power,-0.0
2020,DE,PHS,19,Power,-0.0
2040,DE,PHS,24,Power,-0.0
2020,DE,Battery,101,Power,0.01609864541319359
2050,DE,PHS,49,Power,431.7126219469018
2050,DE,PHS,100,Power,575.4543682834994
2050,DK,Battery,77,Power,59.11849628723027
2040,UK,Battery,113,Power,193.77567886359572
2040,DK,H2Tank,64,H2,15.0
2050,FR,H2Tank,5,H2,94.50025330571417
2040,NO,H2Tank,38,H2,35.15043736766517
2030,DK,PHS,60,Power,0.0
2040,NO,Battery,4,Power,-0.0
2020,FR,PHS,9,Power,-0.0
2050,NO,PHS,83,Power,278.8771902117701
2030,DE,H2Tank,20,H2,-0.0
2020,DE,PHS,47,Power,-0.0
2020,NO,H2Tank,83,H2,0.7239058966499985
2050,NO,Battery,19,Power,0.0
2050,NO,H2Tank,34,H2,10.559083520526267
2040,UK,Battery,118,Power,200.04000600080008
2050,UK,PHS,47,Power,148.63497241141226
2020,DE,H2Tank,37,H2,25.489769586531594
2020,FR,H2Tank,111,H2,21.8567439513
2050,UK,H2Tank,109,H2,15.0
2040,DE,Battery,97,Power,80.6209221475064
2030,DK,PHS,80,Power,0.0
2020,FR,H2Tank,92,H2,35.2750784787391
2050,FR,H2Tank,90,H2,200.0
2050,DE,PHS,111,Power,569.1559254623
2050,UK,Battery,38,Power,107.84127289667471
2040,DK,H2Tank,83,H2,15.0
2040,DE,H2Tank,75,H2,44.648902404675
2050,DK,H2Tank,28,H2,7.5
2020,UK,H2Tank,35,H2,-0.0
2030,DK,H2Tank,34,H2,0.0
2040,FR,PHS,19,Power,204.26160996690098
2040,UK,PHS,87,Power,83.48037205388893
2040,UK,PHS,34,Power,62.50103860352106
2040,UK,Battery,32,Power,170.11489100240408
2030,DE,PHS,4,Power,-0.0
2030,DE,H2Tank,81,H2,70.0
2030,NO,Battery,64,Power,-0.0
2050,DE,PHS,60,Power,516.4939382435301
2020,UK,PHS,106,Power,-0.0
2030,DE,Battery,98,Power,33.41540549301748
2030,DE,H2Tank,102,H2,5.464954670525162
2030,UK,Battery,116,Power,43.149914294486805
2040,FR,Battery,17,Power,-0.0
2020,DK,PHS,52,Power,0.0
2040,NO,H2Tank,48,H2,14.425955846145435
2030,FR,Battery,105,Power,149.985
2050,NO,Battery,96,Power,-0.0
2020,NO,PHS,11,Power,-0.0
2040,FR,Battery,102,Power,360.1481124574734
2040,DK,H2Tank,117,H2,3.5625
2050,FR,PHS,119,Power,500.5005005005005
2030,NO,H2Tank,81,H2,34.069951741790405
2040,NO,H2Tank,116,H2,34.671896473025
2030,DK,PHS,58,Power,0.0
2050,FR,H2Tank,13,H2,94.50025330571417
2020,UK,PHS,88,Power,-0.0
2030,NO,Battery,36,Power,-0.0
2050,DK,PHS,38,Power,97.42354065527489
2020,NO,Battery,37,Power,-0.0
2030,UK,PHS,82,Power,-0.0
2020,UK,PHS,36,Power,-0.0
2030,UK,H2Tank,19,H2,2.0129462851062665
2020,UK,PHS,81,Power,-0.0
2030,DK,Battery,10,Power,37.886569404178395
2040,DE,Battery,66,Power,67.70858175646774
2040,FR,PHS,20,Power,197.88075860756658
2020,NO,PHS,84,Power,-0.0
2050,DE,PHS,117,Power,574.7495158738234
2050,UK,H2Tank,40,H2,25.39175440476354
2020,FR,PHS,49,Power,-0.0
2040,DE,PHS,68,Power,-0.0
2050,UK,H2Tank,117,H2,15.0
2050,DE,Battery,51,Power,19.444465779496966
2030,NO,Battery,29,Power,-0.0
2040,DE,PHS,37,Power,-0.0
2030,FR,Battery,2,Power,67.14076563426667
2030,UK,PHS,64,Power,-0.0
2030,NO,H2Tank,68,H2,12.488980635263154
2030,FR,Battery,95,Power,149.79013644541504
2040,DK,PHS,84,Power,0.0
2030,UK,PHS,26,Power,-0.0
2040,UK,PHS,91,Power,83.14695111406766
2050,FR,PHS,115,Power,502.5075175350633
2040,FR,Battery,59,Power,400.0
2030,DK,PHS,34,Power,0.0
2020,FR,H2Tank,63,H2,25.997509113684206
2020,FR,PHS,91,Power,-0.0
2040,UK,H2Tank,36,H2,30.0
2050,DK,Battery,55,Power,40.99743230598774
2050,UK,PHS,80,Power,117.12407110757628
2040,DE,Battery,93,Power,90.09489655306467
2050,UK,Battery,11,Power,286.8280303556001
2040,UK,PHS,113,Power,94.67573023917667
2040,DE,PHS,62,Power,-0.0
2040,FR,H2Tank,58,H2,100.0
2040,NO,H2Tank,6,H2,32.61757380035088
2020,FR,H2Tank,23,H2,3.1891695151833197
2020,NO,Battery,61,Power,-0.0
2030,DK,PHS,109,Power,0.0
2020,UK,H2Tank,90,H2,9.244948479163412
2040,FR,H2Tank,14,H2,100.0
2020,NO,PHS,47,Power,-0.0
2020,NO,H2Tank,79,H2,0.7239058966499985
2050,FR,H2Tank,37,H2,171.15980342280704
2050,UK,PHS,104,Power,185.52322407420735
2050,UK,PHS,54,Power,151.02918866800226
2030,DE,Battery,27,Power,-0.0
2020,NO,PHS,120,Power,-0.0
2020,DK,Battery,2,Power,23.50931610851852
2030,FR,H2Tank,32,H2,50.0
2040,UK,PHS,21,Power,61.03803771615821
2050,UK,Battery,89,Power,0.0
2020,DK,Battery,47,Power,2.560928572116469
2020,NO,Battery,78,Power,-0.0
2020,DK,Battery,13,Power,6.704831588546655
2030,NO,PHS,16,Power,-0.0
2030,DE,H2Tank,76,H2,37.692019116675
2040,UK,H2Tank,12,H2,30.0
2030,DE,Battery,96,Power,33.422089576711926
2030,DK,Battery,94,Power,15.380028389889185
2030,NO,Battery,44,Power,-0.0
2040,DK,PHS,36,Power,0.0
2050,FR,H2Tank,81,H2,200.0
2040,FR,Battery,69,Power,177.0610397229695
2030,UK,H2Tank,110,H2,6.0
2040,UK,H2Tank,101,H2,30.0
2050,UK,Battery,104,Power,400.0
2050,UK,Battery,51,Power,365.39327652697494
2040,DE,PHS,34,Power,-0.0
2020,DE,PHS,106,Power,-0.0
2040,UK,H2Tank,32,H2,30.0
2030,UK,H2Tank,96,H2,0.0
2030,DK,PHS,73,Power,0.0
2040,DE,Battery,58,Power,152.09395864673084
2040,NO,PHS,43,Power,-0.0
2020,DE,Battery,103,Power,0.016095425845097402
